tweet_id,timestamp,media_url_https,favorite_count,retweet_count,user_id,screen_name,followers_count,friends_count,statuses_count,verified
888078434458587136,2017-07-20 16:49:33+00:00,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,21238,3387,4196983835,dog_rates,7852064,12,9877,True
887705289381826560,2017-07-19 16:06:48+00:00,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,29476,5222,4196983835,dog_rates,7852064,12,9877,True
887517139158093824,2017-07-19 03:39:09+00:00,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,45166,11358,4196983835,dog_rates,7852064,12,9877,True
887473957103951883,2017-07-19 00:47:34+00:00,https://pbs.twimg.com/media/DFDw2tsUAAEw7XW.jpg,67339,17633,4196983835,dog_rates,7852065,12,9877,True
887343217045368832,2017-07-18 16:08:03+00:00,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,32878,10119,4196983835,dog_rates,7852065,12,9877,True
887101392804085760,2017-07-18 00:07:08+00:00,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,29846,5786,4196983835,dog_rates,7852065,12,9877,True
886983233522544640,2017-07-17 16:17:36+00:00,https://pbs.twimg.com/media/DE8yicKXoAAnSF8.jpg,34292,7536,4196983835,dog_rates,7852065,12,9877,True
886736880519319552,2017-07-16 23:58:41+00:00,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,11763,3178,4196983835,dog_rates,7852065,12,9877,True
886680336477933568,2017-07-16 20:14:00+00:00,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,21912,4328,4196983835,dog_rates,7852065,12,9877,True
886366144734445568,2017-07-15 23:25:31+00:00,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,20683,3107,4196983835,dog_rates,7852065,12,9877,True
886267009285017600,2017-07-15 16:51:35+00:00,NA,116,4,4196983835,dog_rates,7852065,12,9877,True
886258384151887873,2017-07-15 16:17:19+00:00,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,27331,6111,4196983835,dog_rates,7852065,12,9877,True
886054160059072513,2017-07-15 02:45:48+00:00,NA,0,104,4196983835,dog_rates,7852065,12,9877,True
885984800019947520,2017-07-14 22:10:11+00:00,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,31849,6564,4196983835,dog_rates,7852065,12,9877,True
885528943205470208,2017-07-13 15:58:47+00:00,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,35092,6235,4196983835,dog_rates,7852663,12,9877,True
885518971528720385,2017-07-13 15:19:09+00:00,NA,19952,3642,4196983835,dog_rates,7852065,12,9877,True
885311592912609280,2017-07-13 01:35:06+00:00,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,0,18000,4196983835,dog_rates,7852065,12,9877,True
885167619883638784,2017-07-12 16:03:00+00:00,https://pbs.twimg.com/media/DEi_N9pXsAERvps.jpg,21381,4257,4196983835,dog_rates,7852066,12,9877,True
884925521741709313,2017-07-12 00:01:00+00:00,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,75512,17721,4196983835,dog_rates,7852066,12,9877,True
884876753390489601,2017-07-11 20:47:12+00:00,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,27254,5453,4196983835,dog_rates,7852066,12,9877,True
884562892145688576,2017-07-11 00:00:02+00:00,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,23706,4554,4196983835,dog_rates,7852067,12,9877,True
884441805382717440,2017-07-10 15:58:53+00:00,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,26362,5498,4196983835,dog_rates,7852067,12,9877,True
884247878851493888,2017-07-10 03:08:17+00:00,NA,71229,19920,4196983835,dog_rates,7852067,12,9877,True
884162670584377345,2017-07-09 21:29:42+00:00,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,19873,2894,4196983835,dog_rates,7852067,12,9877,True
883838122936631299,2017-07-09 00:00:04+00:00,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,21374,3350,4196983835,dog_rates,7852067,12,9877,True
883482846933004288,2017-07-08 00:28:19+00:00,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,44821,9641,4196983835,dog_rates,7852067,12,9877,True
883360690899218434,2017-07-07 16:22:55+00:00,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,22149,3601,4196983835,dog_rates,7852067,12,9877,True
883117836046086144,2017-07-07 00:17:54+00:00,https://pbs.twimg.com/media/DEF2-_jW0AEAS94.jpg,36284,6475,4196983835,dog_rates,7852066,12,9877,True
882992080364220416,2017-07-06 15:58:11+00:00,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,23383,3812,4196983835,dog_rates,7852066,12,9877,True
882762694511734784,2017-07-06 00:46:41+00:00,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,27635,4763,4196983835,dog_rates,7852066,12,9877,True
882627270321602560,2017-07-05 15:48:34+00:00,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,27293,5916,4196983835,dog_rates,7852066,12,9877,True
882268110199369728,2017-07-04 16:01:23+00:00,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,43872,11264,4196983835,dog_rates,7852066,12,9877,True
882045870035918850,2017-07-04 01:18:17+00:00,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,28643,4816,4196983835,dog_rates,7852066,12,9877,True
881906580714921986,2017-07-03 16:04:48+00:00,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,23751,3302,4196983835,dog_rates,7852066,12,9877,True
881666595344535552,2017-07-03 00:11:11+00:00,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,49410,10376,4196983835,dog_rates,7852067,12,9877,True
881633300179243008,2017-07-02 21:58:53+00:00,NA,124,7,4196983835,dog_rates,7852067,12,9877,True
881536004380872706,2017-07-02 15:32:16+00:00,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,48260,15512,4196983835,dog_rates,7852067,12,9877,True
881268444196462592,2017-07-01 21:49:04+00:00,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,22569,5037,4196983835,dog_rates,7852067,12,9877,True
880935762899988482,2017-06-30 23:47:07+00:00,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,16646,2706,4196983835,dog_rates,7852067,12,9877,True
880872448815771648,2017-06-30 19:35:32+00:00,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,20768,3725,4196983835,dog_rates,7852067,12,9877,True
880465832366813184,2017-06-29 16:39:47+00:00,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,27869,6105,4196983835,dog_rates,7852067,12,9877,True
880221127280381952,2017-06-29 00:27:25+00:00,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,26391,4099,4196983835,dog_rates,7852067,12,9877,True
880095782870896641,2017-06-28 16:09:20+00:00,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,26979,4222,4196983835,dog_rates,7852067,12,9877,True
879862464715927552,2017-06-28 00:42:13+00:00,https://pbs.twimg.com/media/DDXmPreXUAA3QGJ.jpg,21824,3403,4196983835,dog_rates,7852067,12,9877,True
879674319642796034,2017-06-27 12:14:36+00:00,NA,302,10,4196983835,dog_rates,7852067,12,9877,True
879492040517615616,2017-06-27 00:10:17+00:00,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,22887,3094,4196983835,dog_rates,7852067,12,9877,True
879415818425184262,2017-06-26 19:07:24+00:00,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,103375,43116,4196983835,dog_rates,7852067,12,9877,True
879376492567855104,2017-06-26 16:31:08+00:00,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,16403,3027,4196983835,dog_rates,7852068,12,9877,True
879130579576475649,2017-06-26 00:13:58+00:00,NA,0,6634,4196983835,dog_rates,7852068,12,9877,True
879050749262655488,2017-06-25 18:56:45+00:00,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,22029,4581,4196983835,dog_rates,7852068,12,9877,True
879008229531029506,2017-06-25 16:07:47+00:00,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,18546,2624,4196983835,dog_rates,7852068,12,9877,True
878776093423087618,2017-06-25 00:45:22+00:00,https://pbs.twimg.com/media/DDIKMXxXcAAbmdp.jpg,18960,4018,4196983835,dog_rates,7852069,12,9877,True
878604707211726852,2017-06-24 13:24:20+00:00,NA,29563,7010,4196983835,dog_rates,7852069,12,9877,True
878404777348136964,2017-06-24 00:09:53+00:00,NA,0,1252,4196983835,dog_rates,7852068,12,9877,True
878316110768087041,2017-06-23 18:17:33+00:00,NA,0,6477,4196983835,dog_rates,7852068,12,9877,True
878281511006478336,2017-06-23 16:00:04+00:00,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,7561,1252,4196983835,dog_rates,7852068,12,9877,True
878057613040115712,2017-06-23 01:10:23+00:00,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,41069,6634,4196983835,dog_rates,7852666,12,9877,True
877736472329191424,2017-06-22 03:54:17+00:00,https://pbs.twimg.com/media/DC5YqoPXgAA7Uph.jpg,77907,18602,4196983835,dog_rates,7852068,12,9877,True
877611172832227328,2017-06-21 19:36:23+00:00,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,0,78,4196983835,dog_rates,7852068,12,9877,True
877556246731214848,2017-06-21 15:58:08+00:00,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,22207,3703,4196983835,dog_rates,7852069,12,9877,True
877316821321428993,2017-06-21 00:06:44+00:00,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,26771,5054,4196983835,dog_rates,7852070,12,9877,True
877201837425926144,2017-06-20 16:29:50+00:00,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,26513,5439,4196983835,dog_rates,7852070,12,9877,True
876838120628539392,2017-06-19 16:24:33+00:00,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,20231,3255,4196983835,dog_rates,7852070,12,9877,True
876537666061221889,2017-06-18 20:30:39+00:00,NA,23021,4529,4196983835,dog_rates,7852070,12,9877,True
876484053909872640,2017-06-18 16:57:37+00:00,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,18352,2334,4196983835,dog_rates,7852070,12,9877,True
876120275196170240,2017-06-17 16:52:05+00:00,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,27318,4571,4196983835,dog_rates,7852070,12,9877,True
875747767867523072,2017-06-16 16:11:53+00:00,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,24643,4190,4196983835,dog_rates,7852070,12,9877,True
875144289856114688,2017-06-15 00:13:52+00:00,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,21462,4820,4196983835,dog_rates,7852070,12,9877,True
875097192612077568,2017-06-14 21:06:43+00:00,NA,26824,5915,4196983835,dog_rates,7852070,12,9877,True
875021211251597312,2017-06-14 16:04:48+00:00,https://pbs.twimg.com/media/DCSzF3OUAAAs6lS.jpg,24927,4613,4196983835,dog_rates,7852070,12,9877,True
874680097055178752,2017-06-13 17:29:20+00:00,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,27235,4540,4196983835,dog_rates,7852070,12,9877,True
874434818259525634,2017-06-13 01:14:41+00:00,NA,0,14383,4196983835,dog_rates,7852070,12,9877,True
874296783580663808,2017-06-12 16:06:11+00:00,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,25512,4017,4196983835,dog_rates,7852070,12,9877,True
874057562936811520,2017-06-12 00:15:36+00:00,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,22233,3872,4196983835,dog_rates,7852070,12,9877,True
874012996292530176,2017-06-11 21:18:31+00:00,https://pbs.twimg.com/media/DCEeLxmW0AAHXNk.jpg,33818,10185,4196983835,dog_rates,7852070,12,9877,True
873580283840344065,2017-06-10 16:39:04+00:00,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,23719,3853,4196983835,dog_rates,7852070,12,9877,True
873337748698140672,2017-06-10 00:35:19+00:00,NA,0,1553,4196983835,dog_rates,7852070,12,9877,True
873213775632977920,2017-06-09 16:22:42+00:00,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,7083,1553,4196983835,dog_rates,7852070,12,9877,True
872967104147763200,2017-06-09 00:02:31+00:00,https://pbs.twimg.com/media/DB1m871XkAUbCkY.jpg,26784,5308,4196983835,dog_rates,7852071,12,9877,True
872820683541237760,2017-06-08 14:20:41+00:00,https://pbs.twimg.com/media/DBzhx0MXUAI5spb.jpg,14448,3627,4196983835,dog_rates,7852071,12,9877,True
872620804844003328,2017-06-08 01:06:27+00:00,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,20386,3626,4196983835,dog_rates,7852071,12,9877,True
872486979161796608,2017-06-07 16:14:40+00:00,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,39916,8862,4196983835,dog_rates,7852071,12,9877,True
872122724285648897,2017-06-06 16:07:15+00:00,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,33766,7987,4196983835,dog_rates,7852071,12,9877,True
871879754684805121,2017-06-06 00:01:46+00:00,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,37231,10963,4196983835,dog_rates,7852071,12,9877,True
871762521631449091,2017-06-05 16:15:56+00:00,https://pbs.twimg.com/media/DBkfY59XgAUK52d.jpg,19904,3420,4196983835,dog_rates,7852071,12,9877,True
871515927908634625,2017-06-04 23:56:03+00:00,https://pbs.twimg.com/media/DBg_HT8XUAEoyo_.jpg,19850,3404,4196983835,dog_rates,7852072,12,9877,True
871166179821445120,2017-06-04 00:46:17+00:00,NA,0,5607,4196983835,dog_rates,7852072,12,9877,True
871102520638267392,2017-06-03 20:33:19+00:00,NA,20585,5426,4196983835,dog_rates,7852072,12,9877,True
871032628920680449,2017-06-03 15:55:36+00:00,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,22312,3764,4196983835,dog_rates,7852072,12,9877,True
870804317367881728,2017-06-03 00:48:22+00:00,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,33093,6119,4196983835,dog_rates,7852072,12,9877,True
870726314365509632,2017-06-02 19:38:25+00:00,NA,117,3,4196983835,dog_rates,7852072,12,9877,True
870656317836468226,2017-06-02 15:00:16+00:00,https://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg,12211,2605,4196983835,dog_rates,7852072,12,9877,True
870374049280663552,2017-06-01 20:18:38+00:00,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,81470,25899,4196983835,dog_rates,7852670,12,9877,True
870308999962521604,2017-06-01 16:00:09+00:00,https://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg,21521,4105,4196983835,dog_rates,7852072,12,9877,True
870063196459192321,2017-05-31 23:43:25+00:00,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,36102,8246,4196983835,dog_rates,7852072,12,9877,True
869772420881756160,2017-05-31 04:27:59+00:00,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,41820,9921,4196983835,dog_rates,7852072,12,9877,True
869702957897576449,2017-05-30 23:51:58+00:00,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,27841,6279,4196983835,dog_rates,7852072,12,9877,True
869596645499047938,2017-05-30 16:49:31+00:00,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,15776,3107,4196983835,dog_rates,7852072,12,9877,True
869227993411051520,2017-05-29 16:24:37+00:00,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,20198,3758,4196983835,dog_rates,7852072,12,9877,True
868880397819494401,2017-05-28 17:23:24+00:00,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,64785,14343,4196983835,dog_rates,7852072,12,9877,True
868622495443632128,2017-05-28 00:18:35+00:00,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,26415,5258,4196983835,dog_rates,7852074,12,9877,True
868552278524837888,2017-05-27 19:39:34+00:00,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,10006,2079,4196983835,dog_rates,7852074,12,9877,True
867900495410671616,2017-05-26 00:29:37+00:00,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,23920,4153,4196983835,dog_rates,7852074,12,9877,True
867774946302451713,2017-05-25 16:10:44+00:00,https://pbs.twimg.com/media/DAr0tDZXgAAzJEw.jpg,33605,7295,4196983835,dog_rates,7852075,12,9877,True
867421006826221569,2017-05-24 16:44:18+00:00,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,15939,2489,4196983835,dog_rates,7852075,12,9877,True
867072653475098625,2017-05-23 17:40:04+00:00,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,0,120,4196983835,dog_rates,7852076,12,9877,True
867051520902168576,2017-05-23 16:16:06+00:00,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,31931,7823,4196983835,dog_rates,7852076,12,9877,True
866720684873056260,2017-05-22 18:21:28+00:00,NA,19888,4788,4196983835,dog_rates,7852077,12,9877,True
866686824827068416,2017-05-22 16:06:55+00:00,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,19118,3464,4196983835,dog_rates,7852077,12,9877,True
866450705531457537,2017-05-22 00:28:40+00:00,https://pbs.twimg.com/media/DAZAUfBXYAAHtni.jpg,121182,35168,4196983835,dog_rates,7852077,12,9877,True
866334964761202691,2017-05-21 16:48:45+00:00,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,52093,14383,4196983835,dog_rates,7852077,12,9877,True
866094527597207552,2017-05-21 00:53:21+00:00,NA,0,8342,4196983835,dog_rates,7852077,12,9877,True
865718153858494464,2017-05-19 23:57:46+00:00,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,25449,5602,4196983835,dog_rates,7852076,12,9877,True
865359393868664832,2017-05-19 00:12:11+00:00,https://pbs.twimg.com/media/DAJfxqIUQAA7v_D.jpg,26276,4991,4196983835,dog_rates,7852076,12,9877,True
865006731092295680,2017-05-18 00:50:50+00:00,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,27804,7676,4196983835,dog_rates,7852076,12,9877,True
864873206498414592,2017-05-17 16:00:15+00:00,https://pbs.twimg.com/media/DAClmHHXYAECTmT.jpg,32070,8700,4196983835,dog_rates,7852076,12,9877,True
864279568663928832,2017-05-16 00:41:21+00:00,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,14549,3028,4196983835,dog_rates,7852076,12,9877,True
864197398364647424,2017-05-15 19:14:50+00:00,https://pbs.twimg.com/media/C_4-8hWUwAAAqoP.jpg,29978,8925,4196983835,dog_rates,7852076,12,9877,True
863907417377173506,2017-05-15 00:02:33+00:00,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,20508,4138,4196983835,dog_rates,7852076,12,9877,True
863553081350529029,2017-05-14 00:34:33+00:00,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,15226,4186,4196983835,dog_rates,7852076,12,9877,True
863471782782697472,2017-05-13 19:11:30+00:00,NA,0,2449,4196983835,dog_rates,7852077,12,9877,True
863432100342583297,2017-05-13 16:33:49+00:00,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,23722,5249,4196983835,dog_rates,7852077,12,9877,True
863427515083354112,2017-05-13 16:15:35+00:00,NA,2244,97,4196983835,dog_rates,7852077,12,9877,True
863079547188785154,2017-05-12 17:12:53+00:00,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,8734,1108,4196983835,dog_rates,7852077,12,9877,True
863062471531167744,2017-05-12 16:05:02+00:00,https://pbs.twimg.com/media/C_o2vKFV0AAcq9j.jpg,8492,2449,4196983835,dog_rates,7852079,12,9877,True
862831371563274240,2017-05-12 00:46:44+00:00,https://pbs.twimg.com/media/C_lkieDUAAAJveS.jpg,19108,5116,4196983835,dog_rates,7852079,12,9877,True
862722525377298433,2017-05-11 17:34:13+00:00,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,17001,3537,4196983835,dog_rates,7852079,12,9877,True
862457590147678208,2017-05-11 00:01:27+00:00,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,20454,4978,4196983835,dog_rates,7852079,12,9877,True
862096992088072192,2017-05-10 00:08:34+00:00,https://pbs.twimg.com/media/C_bIo8MXkAA3xBK.jpg,74300,23387,4196983835,dog_rates,7852079,12,9877,True
861383897657036800,2017-05-08 00:54:59+00:00,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,36051,10763,4196983835,dog_rates,7852079,12,9877,True
861288531465048066,2017-05-07 18:36:02+00:00,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,17163,4180,4196983835,dog_rates,7852079,12,9877,True
861005113778896900,2017-05-06 23:49:50+00:00,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,16695,3823,4196983835,dog_rates,7852079,12,9877,True
860981674716409858,2017-05-06 22:16:42+00:00,NA,0,2175,4196983835,dog_rates,7852079,12,9877,True
860924035999428608,2017-05-06 18:27:40+00:00,https://pbs.twimg.com/media/C_KVJjFXcAYcQMI.jpg,0,826,4196983835,dog_rates,7852079,12,9877,True
860563773140209665,2017-05-05 18:36:06+00:00,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,7510,2175,4196983835,dog_rates,7852079,12,9877,True
860524505164394496,2017-05-05 16:00:04+00:00,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,23616,5326,4196983835,dog_rates,7852079,12,9877,True
860276583193509888,2017-05-04 23:34:55+00:00,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,18303,3503,4196983835,dog_rates,7852079,12,9877,True
860184849394610176,2017-05-04 17:30:24+00:00,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,16687,5905,4196983835,dog_rates,7852080,12,9877,True
860177593139703809,2017-05-04 17:01:34+00:00,NA,0,31150,4196983835,dog_rates,7852080,12,9877,True
859924526012018688,2017-05-04 00:15:58+00:00,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,19564,4120,4196983835,dog_rates,7852080,12,9877,True
859851578198683649,2017-05-03 19:26:06+00:00,https://pbs.twimg.com/media/C-7OcfvXcAEPXIC.jpg,15425,3544,4196983835,dog_rates,7852081,12,9877,True
859607811541651456,2017-05-03 03:17:27+00:00,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,18621,1590,4196983835,dog_rates,7852081,12,9877,True
859196978902773760,2017-05-02 00:04:57+00:00,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,90118,30517,4196983835,dog_rates,7852081,12,9877,True
859074603037188101,2017-05-01 15:58:40+00:00,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,33959,13766,4196983835,dog_rates,7852081,12,9877,True
858860390427611136,2017-05-01 01:47:28+00:00,NA,0,8247,4196983835,dog_rates,7852081,12,9877,True
858843525470990336,2017-05-01 00:40:27+00:00,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,15592,3524,4196983835,dog_rates,7852081,12,9877,True
858471635011153920,2017-04-30 00:02:42+00:00,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,21577,4903,4196983835,dog_rates,7852082,12,9877,True
858107933456039936,2017-04-28 23:57:28+00:00,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,15780,2941,4196983835,dog_rates,7852082,12,9877,True
857989990357356544,2017-04-28 16:08:49+00:00,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,16204,2620,4196983835,dog_rates,7852082,12,9877,True
